Study Name	W_beamline_2018_02_01
Sample Name	3.7MeV_He_in_W
Run Name	run02
Operator	Cody
Date	2/1/2018
Time	10:34 AM
Sign	NEG
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	21
dt	50.000001E-12
time stamp (ms)	10:46:46 AM
	
Time	Amplitude
8.130000E-8	3.006736E-3
8.135000E-8	2.843978E-3
8.140000E-8	2.509897E-3
8.145000E-8	2.069594E-3
8.150000E-8	1.586460E-3
8.155000E-8	1.053643E-3
8.160000E-8	4.728542E-4
8.165000E-8	-1.113606E-4
8.170000E-8	-5.962075E-4
8.175000E-8	-9.988189E-4
8.180000E-8	-1.389438E-3
8.185000E-8	-1.718380E-3
8.190000E-8	-1.812608E-3
8.195000E-8	-1.696108E-3
8.200000E-8	-1.507651E-3
8.205000E-8	-1.259231E-3
8.210000E-8	-8.874583E-4
8.215000E-8	-5.499500E-4
8.220000E-8	-3.597804E-4
8.225000E-8	-2.586992E-4
8.230000E-8	-1.541916E-4
8.235000E-8	-1.404857E-4
8.240000E-8	-2.518463E-4
8.245000E-8	-4.437291E-4
8.250000E-8	-6.304723E-4
8.255000E-8	-7.795242E-4
8.260000E-8	-8.600465E-4
8.265000E-8	-9.268628E-4
8.270000E-8	-9.457085E-4
8.275000E-8	-8.292081E-4
8.280000E-8	-5.585162E-4
8.285000E-8	-2.278609E-4
8.290000E-8	9.422820E-5
8.295000E-8	3.837657E-4
8.300000E-8	6.921489E-4
8.305000E-8	1.058782E-3
8.310000E-8	1.435695E-3
8.315000E-8	1.663556E-3
8.320000E-8	1.709813E-3
8.325000E-8	1.685828E-3
8.330000E-8	1.642997E-3
8.335000E-8	1.481953E-3
8.340000E-8	1.153010E-3
8.345000E-8	7.829507E-4
8.350000E-8	4.385894E-4
8.355000E-8	7.366932E-5
8.360000E-8	-2.912508E-4
8.365000E-8	-5.448103E-4
8.370000E-8	-6.647371E-4
8.375000E-8	-7.332667E-4
8.380000E-8	-7.778109E-4
8.385000E-8	-7.178475E-4
8.390000E-8	-5.842148E-4
8.395000E-8	-5.191117E-4
8.400000E-8	-5.276779E-4
8.405000E-8	-5.328176E-4
8.410000E-8	-5.379573E-4
8.415000E-8	-5.465235E-4
8.420000E-8	-4.642880E-4
8.425000E-8	-3.100964E-4
8.430000E-8	-1.387724E-4
8.435000E-8	7.195608E-5
8.440000E-8	3.220891E-4
8.445000E-8	5.036925E-4
8.450000E-8	6.578841E-4
8.455000E-8	8.514803E-4
8.460000E-8	1.043363E-3
8.465000E-8	1.147871E-3
8.470000E-8	1.187275E-3
8.475000E-8	1.165003E-3
8.480000E-8	1.060496E-3
8.485000E-8	9.045907E-4
8.490000E-8	7.366932E-4
8.495000E-8	4.916999E-4
8.500000E-8	1.473386E-4
8.505000E-8	-1.987358E-4
8.510000E-8	-5.105455E-4
8.515000E-8	-7.641050E-4
8.520000E-8	-9.525614E-4
8.525000E-8	-1.091334E-3
8.530000E-8	-1.199268E-3
8.535000E-8	-1.291783E-3
8.540000E-8	-1.404857E-3
8.545000E-8	-1.517931E-3
8.550000E-8	-1.607019E-3
8.555000E-8	-1.637857E-3
8.560000E-8	-1.636144E-3
8.565000E-8	-1.574468E-3
8.570000E-8	-1.461394E-3
8.575000E-8	-1.276364E-3
8.580000E-8	-1.019378E-3
8.585000E-8	-7.298402E-4
8.590000E-8	-4.522953E-4
8.595000E-8	-2.107285E-4
8.600000E-8	2.227212E-5
8.605000E-8	2.312874E-4
8.610000E-8	3.529274E-4
8.615000E-8	3.837657E-4
8.620000E-8	3.717731E-4
8.625000E-8	3.306553E-4
8.630000E-8	2.535595E-4
8.635000E-8	1.524784E-4
8.640000E-8	2.398536E-5
8.645000E-8	-1.182136E-4
8.650000E-8	-2.038756E-4
8.655000E-8	-2.295742E-4
8.660000E-8	-3.100964E-4
8.665000E-8	-4.128908E-4
8.670000E-8	-3.940452E-4
8.675000E-8	-3.152362E-4
8.680000E-8	-2.929640E-4
8.685000E-8	-3.443612E-4
8.690000E-8	-4.403027E-4
8.695000E-8	-6.201929E-4
8.700000E-8	-8.394876E-4
8.705000E-8	-9.988189E-4
8.710000E-8	-1.122172E-3
8.715000E-8	-1.247239E-3
8.720000E-8	-1.314055E-3
8.725000E-8	-1.314055E-3
8.730000E-8	-1.257518E-3
8.735000E-8	-1.118746E-3
8.740000E-8	-8.737524E-4
8.745000E-8	-5.362441E-4
8.750000E-8	-1.182136E-4
8.755000E-8	2.946773E-4
8.760000E-8	7.007151E-4
8.765000E-8	1.156437E-3
8.770000E-8	1.607019E-3
8.775000E-8	1.961660E-3
8.780000E-8	2.246058E-3
8.785000E-8	2.477345E-3
8.790000E-8	2.585279E-3
8.795000E-8	2.559580E-3
8.800000E-8	2.480771E-3
8.805000E-8	2.343712E-3
8.810000E-8	2.102145E-3
8.815000E-8	1.819461E-3
8.820000E-8	1.526497E-3
8.825000E-8	1.188989E-3
8.830000E-8	8.035095E-4
8.835000E-8	4.248835E-4
8.840000E-8	4.454424E-5
8.845000E-8	-3.529274E-4
8.850000E-8	-8.017963E-4
8.855000E-8	-1.199268E-3
8.860000E-8	-1.485379E-3
8.865000E-8	-1.685828E-3
8.870000E-8	-1.882851E-3
8.875000E-8	-2.049035E-3
8.880000E-8	-2.127844E-3
8.885000E-8	-2.054175E-3
8.890000E-8	-1.886277E-3
8.895000E-8	-1.636144E-3
8.900000E-8	-1.314055E-3
8.905000E-8	-9.833997E-4
8.910000E-8	-7.144211E-4
8.915000E-8	-4.899866E-4
8.920000E-8	-2.792581E-4
8.925000E-8	-1.353460E-4
8.930000E-8	-4.625748E-5
8.935000E-8	5.825016E-5
8.940000E-8	1.387724E-4
8.945000E-8	1.319195E-4
8.950000E-8	9.422820E-5
8.955000E-8	8.223552E-5
8.960000E-8	5.996340E-5
8.965000E-8	2.912508E-5
8.970000E-8	3.769128E-5
8.975000E-8	5.139720E-5
8.980000E-8	2.569860E-5
8.985000E-8	2.055888E-5
8.990000E-8	4.797072E-5
8.995000E-8	3.769128E-5
9.000000E-8	8.566200E-6
9.005000E-8	1.713240E-6
9.010000E-8	2.055888E-5
9.015000E-8	3.769128E-5
9.020000E-8	7.024284E-5
9.025000E-8	1.147871E-4
9.030000E-8	1.901696E-4
9.035000E-8	3.100964E-4
9.040000E-8	3.889055E-4
9.045000E-8	3.409348E-4
9.050000E-8	1.953094E-4
9.055000E-8	-1.199268E-5
9.060000E-8	-2.998170E-4
9.065000E-8	-6.167664E-4
9.070000E-8	-8.977377E-4
9.075000E-8	-1.211261E-3
9.080000E-8	-1.605306E-3
9.085000E-8	-2.013057E-3
9.090000E-8	-2.359131E-3
9.095000E-8	-2.650382E-3
9.100000E-8	-2.761743E-3
9.105000E-8	-2.633250E-3
9.110000E-8	-2.367698E-3
9.115000E-8	-2.037042E-3
9.120000E-8	-1.557335E-3
9.125000E-8	-9.388555E-4
9.130000E-8	-2.981038E-4
9.135000E-8	3.135229E-4
9.140000E-8	8.977377E-4
9.145000E-8	1.404857E-3
9.150000E-8	1.752644E-3
9.155000E-8	1.917116E-3
9.160000E-8	1.894843E-3
9.165000E-8	1.764637E-3
9.170000E-8	1.552195E-3
9.175000E-8	1.200981E-3
9.180000E-8	6.938622E-4
9.185000E-8	2.090153E-4
9.190000E-8	-1.353460E-4
9.195000E-8	-3.683466E-4
9.200000E-8	-4.916999E-4
9.205000E-8	-4.899866E-4
9.210000E-8	-3.923319E-4
9.215000E-8	-2.655522E-4
9.220000E-8	-1.387724E-4
9.225000E-8	-7.024284E-5
9.230000E-8	-7.709580E-5
9.235000E-8	-9.251496E-5
9.240000E-8	-5.996340E-5
9.245000E-8	-7.024284E-5
9.250000E-8	-1.439122E-4
9.255000E-8	-1.953094E-4
9.260000E-8	-2.124418E-4
9.265000E-8	-1.593313E-4
9.270000E-8	3.426480E-6
9.275000E-8	2.021623E-4
9.280000E-8	3.289421E-4
9.285000E-8	4.300232E-4
9.290000E-8	5.568030E-4
9.295000E-8	6.184796E-4
9.300000E-8	5.996340E-4
9.305000E-8	5.790751E-4
9.310000E-8	5.499500E-4
9.315000E-8	4.711410E-4
9.320000E-8	3.597804E-4
9.325000E-8	2.038756E-4
9.330000E-8	-4.111776E-5
9.335000E-8	-3.169494E-4
9.340000E-8	-5.465235E-4
9.345000E-8	-8.069360E-4
9.350000E-8	-1.065635E-3
9.355000E-8	-1.235246E-3
9.360000E-8	-1.374018E-3
9.365000E-8	-1.531637E-3
9.370000E-8	-1.660130E-3
9.375000E-8	-1.718380E-3
9.380000E-8	-1.704674E-3
9.385000E-8	-1.620725E-3
9.390000E-8	-1.538489E-3
9.395000E-8	-1.466533E-3
9.400000E-8	-1.344893E-3
9.405000E-8	-1.199268E-3
9.410000E-8	-1.063922E-3
9.415000E-8	-8.994510E-4
9.420000E-8	-6.852960E-4
9.425000E-8	-4.797072E-4
9.430000E-8	-2.518463E-4
9.435000E-8	9.080172E-5
9.440000E-8	4.848469E-4
9.445000E-8	8.806053E-4
9.450000E-8	1.278077E-3
9.455000E-8	1.678975E-3
9.460000E-8	1.989072E-3
9.465000E-8	2.160396E-3
9.470000E-8	2.252911E-3
9.475000E-8	2.280322E-3
9.480000E-8	2.271756E-3
9.485000E-8	2.232352E-3
9.490000E-8	2.216932E-3
9.495000E-8	2.251197E-3
9.500000E-8	2.299168E-3
9.505000E-8	2.275183E-3
9.510000E-8	2.167249E-3
9.515000E-8	1.992498E-3
9.520000E-8	1.769777E-3
9.525000E-8	1.538489E-3
9.530000E-8	1.336327E-3
9.535000E-8	1.101613E-3
9.540000E-8	7.932301E-4
9.545000E-8	4.420159E-4
9.550000E-8	1.096474E-4
9.555000E-8	-2.175815E-4
9.560000E-8	-5.328176E-4
9.565000E-8	-7.812374E-4
9.570000E-8	-8.874583E-4
9.575000E-8	-8.497670E-4
9.580000E-8	-7.178475E-4
9.585000E-8	-5.122587E-4
9.590000E-8	-2.655522E-4
9.595000E-8	-8.566200E-6
9.600000E-8	2.569860E-4
9.605000E-8	6.390385E-4
9.610000E-8	1.173569E-3
9.615000E-8	1.666982E-3
9.620000E-8	2.009630E-3
9.625000E-8	2.228925E-3
9.630000E-8	2.336859E-3
9.635000E-8	2.300881E-3
9.640000E-8	2.186094E-3
9.645000E-8	2.052461E-3
9.650000E-8	1.833167E-3
9.655000E-8	1.517931E-3
9.660000E-8	1.117032E-3
9.665000E-8	6.441782E-4
9.670000E-8	1.233533E-4
9.675000E-8	-3.238024E-4
9.680000E-8	-6.938622E-4
9.685000E-8	-1.022804E-3
9.690000E-8	-1.242099E-3
9.695000E-8	-1.370592E-3
9.700000E-8	-1.457967E-3
9.705000E-8	-1.536776E-3
9.710000E-8	-1.571041E-3
9.715000E-8	-1.571041E-3
9.720000E-8	-1.555622E-3
9.725000E-8	-1.521357E-3
9.730000E-8	-1.463107E-3
9.735000E-8	-1.403144E-3
9.740000E-8	-1.362026E-3
9.745000E-8	-1.360313E-3
9.750000E-8	-1.363739E-3
9.755000E-8	-1.322621E-3
9.760000E-8	-1.247239E-3
9.765000E-8	-1.117032E-3
9.770000E-8	-8.463405E-4
9.775000E-8	-4.540086E-4
9.780000E-8	-4.283100E-5
9.785000E-8	4.094643E-4
9.790000E-8	8.566200E-4
9.795000E-8	1.127312E-3
9.800000E-8	1.218114E-3
9.805000E-8	1.302062E-3
9.810000E-8	1.365452E-3
9.815000E-8	1.283217E-3
9.820000E-8	1.057069E-3
9.825000E-8	7.932301E-4
9.830000E-8	5.071190E-4
9.835000E-8	1.747505E-4
9.840000E-8	-2.210080E-4
9.845000E-8	-6.595974E-4
9.850000E-8	-1.024517E-3
9.855000E-8	-1.247239E-3
9.860000E-8	-1.416849E-3
9.865000E-8	-1.535063E-3
9.870000E-8	-1.466533E-3
9.875000E-8	-1.267798E-3
9.880000E-8	-1.113606E-3
9.885000E-8	-9.971057E-4
9.890000E-8	-7.915169E-4
9.895000E-8	-5.722221E-4
9.900000E-8	-4.368762E-4
9.905000E-8	-3.563539E-4
9.910000E-8	-3.357950E-4
9.915000E-8	-3.889055E-4
9.920000E-8	-4.488689E-4
9.925000E-8	-5.396706E-4
9.930000E-8	-7.178475E-4
9.935000E-8	-9.114437E-4
9.940000E-8	-9.902527E-4
9.945000E-8	-9.577011E-4
9.950000E-8	-8.292081E-4
9.955000E-8	-6.133399E-4
9.960000E-8	-3.683466E-4
9.965000E-8	-1.850299E-4
9.970000E-8	-6.852960E-5
9.975000E-8	-3.940452E-5
9.980000E-8	-5.825016E-5
9.985000E-8	-5.311044E-5
9.990000E-8	-1.541916E-5
9.995000E-8	-2.398536E-5
1.000000E-7	-9.936792E-5
1.000500E-7	-1.730372E-4
1.001000E-7	-1.730372E-4
1.001500E-7	-6.338988E-5
1.002000E-7	1.130738E-4
1.002500E-7	2.981038E-4
1.003000E-7	4.985528E-4
1.003500E-7	7.247005E-4
1.004000E-7	8.943113E-4
1.004500E-7	9.577011E-4
1.005000E-7	9.234363E-4
1.005500E-7	8.394876E-4
1.006000E-7	7.178475E-4
1.006500E-7	4.694277E-4
1.007000E-7	9.594144E-5
1.007500E-7	-3.837657E-4
1.008000E-7	-9.285761E-4
1.008500E-7	-1.408283E-3
1.009000E-7	-1.680688E-3
1.009500E-7	-1.745792E-3
1.010000E-7	-1.646424E-3
1.010500E-7	-1.401430E-3
1.011000E-7	-1.021091E-3
1.011500E-7	-6.047737E-4
1.012000E-7	-1.970226E-4
1.012500E-7	2.330006E-4
1.013000E-7	6.904357E-4
1.013500E-7	1.115319E-3
1.014000E-7	1.442548E-3
1.014500E-7	1.617299E-3
1.015000E-7	1.612159E-3
1.015500E-7	1.406570E-3
1.016000E-7	1.014238E-3
1.016500E-7	5.362441E-4
1.017000E-7	3.426480E-5
1.017500E-7	-4.814204E-4
1.018000E-7	-9.354290E-4
1.018500E-7	-1.300349E-3
1.019000E-7	-1.589887E-3
1.019500E-7	-1.776630E-3
1.020000E-7	-1.805755E-3
1.020500E-7	-1.692681E-3
1.021000E-7	-1.461394E-3
1.021500E-7	-1.130738E-3
1.022000E-7	-8.069360E-4
1.022500E-7	-5.448103E-4
1.023000E-7	-2.758316E-4
1.023500E-7	-2.227212E-5
1.024000E-7	1.010812E-4
1.024500E-7	1.421989E-4
1.025000E-7	1.439122E-4
1.025500E-7	-8.566200E-6
1.026000E-7	-3.392215E-4
1.026500E-7	-6.201929E-4
1.027000E-7	-7.812374E-4
1.027500E-7	-9.080172E-4
1.028000E-7	-1.027944E-3
1.028500E-7	-1.110179E-3
1.029000E-7	-1.200981E-3
1.029500E-7	-1.317482E-3
1.030000E-7	-1.445975E-3
1.030500E-7	-1.564188E-3
1.031000E-7	-1.598453E-3
1.031500E-7	-1.528210E-3
1.032000E-7	-1.439122E-3
1.032500E-7	-1.396291E-3
1.033000E-7	-1.355173E-3
1.033500E-7	-1.326048E-3
1.034000E-7	-1.272937E-3
1.034500E-7	-1.156437E-3
1.035000E-7	-9.816865E-4
1.035500E-7	-8.035095E-4
1.036000E-7	-6.304723E-4
1.036500E-7	-4.625748E-4
1.037000E-7	-3.203759E-4
1.037500E-7	-2.107285E-4
1.038000E-7	-1.627578E-4
1.038500E-7	-1.696108E-4
1.039000E-7	-1.490519E-4
1.039500E-7	-4.625748E-5
1.040000E-7	6.681636E-5
1.040500E-7	1.233533E-4
1.041000E-7	1.387724E-4
1.041500E-7	1.336327E-4
1.042000E-7	4.797072E-5
1.042500E-7	-8.223552E-5
1.043000E-7	-1.901696E-4
1.043500E-7	-2.689787E-4
1.044000E-7	-3.957584E-4
1.044500E-7	-5.448103E-4
1.045000E-7	-6.887225E-4
1.045500E-7	-8.223552E-4
1.046000E-7	-9.542747E-4
1.046500E-7	-1.058782E-3
1.047000E-7	-1.175283E-3
1.047500E-7	-1.312342E-3
1.048000E-7	-1.377445E-3
1.048500E-7	-1.336327E-3
1.049000E-7	-1.276364E-3
1.049500E-7	-1.176996E-3
1.050000E-7	-9.508482E-4
1.050500E-7	-6.253326E-4
1.051000E-7	-2.895376E-4
1.051500E-7	2.741184E-5
1.052000E-7	2.449933E-4
1.052500E-7	3.632069E-4
1.053000E-7	4.574351E-4
1.053500E-7	5.293911E-4
1.054000E-7	5.105455E-4
1.054500E-7	4.437291E-4
1.055000E-7	3.871922E-4
1.055500E-7	2.706919E-4
1.056000E-7	6.167664E-5
1.056500E-7	-1.147871E-4
1.057000E-7	-2.330006E-4
1.057500E-7	-3.495010E-4
1.058000E-7	-4.248835E-4
1.058500E-7	-4.094643E-4
1.059000E-7	-3.186626E-4
1.059500E-7	-2.227212E-4
1.060000E-7	-2.073020E-4
1.060500E-7	-3.135229E-4
1.061000E-7	-4.540086E-4
1.061500E-7	-5.722221E-4
1.062000E-7	-7.384064E-4
1.062500E-7	-8.531935E-4
1.063000E-7	-8.360611E-4
1.063500E-7	-7.966566E-4
1.064000E-7	-8.412008E-4
1.064500E-7	-8.788921E-4
1.065000E-7	-7.915169E-4
1.065500E-7	-5.962075E-4
1.066000E-7	-3.272288E-4
1.066500E-7	6.852960E-6
1.067000E-7	2.569860E-4
1.067500E-7	3.546407E-4
1.068000E-7	3.409348E-4
1.068500E-7	2.655522E-4
1.069000E-7	9.594144E-5
1.069500E-7	-1.404857E-4
1.070000E-7	-3.717731E-4
1.070500E-7	-5.276779E-4
1.071000E-7	-5.430971E-4
1.071500E-7	-4.899866E-4
1.072000E-7	-4.951263E-4
1.072500E-7	-4.814204E-4
1.073000E-7	-3.152362E-4
1.073500E-7	-5.653692E-5
1.074000E-7	7.709580E-5
1.074500E-7	1.593313E-4
1.075000E-7	3.546407E-4
1.075500E-7	5.602295E-4
1.076000E-7	6.441782E-4
1.076500E-7	6.647371E-4
1.077000E-7	6.476047E-4
1.077500E-7	4.677145E-4
1.078000E-7	1.953094E-4
1.078500E-7	5.139720E-6
1.079000E-7	-8.223552E-5
1.079500E-7	-1.353460E-4
1.080000E-7	-1.559048E-4
1.080500E-7	-1.147871E-4
1.081000E-7	-7.880904E-5
1.081500E-7	-8.908848E-5
1.082000E-7	-1.182136E-4
1.082500E-7	-8.908848E-5
1.083000E-7	2.398536E-5
1.083500E-7	2.227212E-4
1.084000E-7	4.745675E-4
1.084500E-7	7.384064E-4
1.085000E-7	9.696938E-4
1.085500E-7	1.156437E-3
1.086000E-7	1.317482E-3
1.086500E-7	1.396291E-3
1.087000E-7	1.351746E-3
1.087500E-7	1.240386E-3
1.088000E-7	1.021091E-3
1.088500E-7	6.801563E-4
1.089000E-7	2.843978E-4
1.089500E-7	-1.559048E-4
1.090000E-7	-6.647371E-4
1.090500E-7	-1.110179E-3
1.091000E-7	-1.377445E-3
1.091500E-7	-1.560762E-3
1.092000E-7	-1.714953E-3
1.092500E-7	-1.754358E-3
1.093000E-7	-1.668696E-3
1.093500E-7	-1.588173E-3
1.094000E-7	-1.487092E-3
1.094500E-7	-1.331187E-3
1.095000E-7	-1.235246E-3
1.095500E-7	-1.260945E-3
1.096000E-7	-1.312342E-3
1.096500E-7	-1.338040E-3
1.097000E-7	-1.350033E-3
1.097500E-7	-1.375732E-3
1.098000E-7	-1.386011E-3
1.098500E-7	-1.305489E-3
1.099000E-7	-1.105040E-3
1.099500E-7	-8.840318E-4
1.100000E-7	-6.887225E-4
1.100500E-7	-4.745675E-4
1.101000E-7	-2.432801E-4
1.101500E-7	-8.394876E-5
1.102000E-7	6.852960E-5
1.102500E-7	2.672654E-4
1.103000E-7	4.231703E-4
1.103500E-7	4.899866E-4
1.104000E-7	5.036925E-4
1.104500E-7	4.403027E-4
1.105000E-7	2.689787E-4
1.105500E-7	8.223552E-5
1.106000E-7	-5.996340E-5
1.106500E-7	-2.021623E-4
1.107000E-7	-3.203759E-4
1.107500E-7	-3.512142E-4
1.108000E-7	-3.340818E-4
1.108500E-7	-2.912508E-4
1.109000E-7	-2.055888E-4
1.109500E-7	-9.594144E-5
1.110000E-7	-4.968396E-5
1.110500E-7	-8.394876E-5
1.111000E-7	-1.421989E-4
1.111500E-7	-1.850299E-4
1.112000E-7	-1.970226E-4
1.112500E-7	-1.353460E-4
1.113000E-7	-3.940452E-5
1.113500E-7	2.912508E-5
1.114000E-7	6.167664E-5
1.114500E-7	4.968396E-5
1.115000E-7	5.311044E-5
1.115500E-7	9.765468E-5
1.116000E-7	1.387724E-4
1.116500E-7	1.113606E-4
1.117000E-7	6.167664E-5
1.117500E-7	1.713240E-5
1.118000E-7	-5.482368E-5
1.118500E-7	-1.833167E-4
1.119000E-7	-3.563539E-4
1.119500E-7	-5.499500E-4
1.120000E-7	-7.161343E-4
1.120500E-7	-7.812374E-4
1.121000E-7	-7.384064E-4
1.121500E-7	-6.544577E-4
1.122000E-7	-5.722221E-4
1.122500E-7	-5.448103E-4
1.123000E-7	-5.893545E-4
1.123500E-7	-6.082002E-4
1.124000E-7	-5.259647E-4
1.124500E-7	-4.488689E-4
1.125000E-7	-4.231703E-4
1.125500E-7	-3.683466E-4
1.126000E-7	-2.963905E-4
1.126500E-7	-3.015302E-4
1.127000E-7	-3.460745E-4
1.127500E-7	-3.529274E-4
1.128000E-7	-4.026114E-4
1.128500E-7	-5.208249E-4
1.129000E-7	-6.219061E-4
1.129500E-7	-6.664503E-4
1.130000E-7	-7.298402E-4
1.130500E-7	-8.429141E-4
1.131000E-7	-9.405687E-4
1.131500E-7	-9.782600E-4
1.132000E-7	-9.525614E-4
1.132500E-7	-8.531935E-4
1.133000E-7	-6.544577E-4
1.133500E-7	-3.786260E-4
1.134000E-7	-5.482368E-5
1.134500E-7	3.306553E-4
1.135000E-7	7.418329E-4
1.135500E-7	1.084481E-3
1.136000E-7	1.362026E-3
1.136500E-7	1.637857E-3
1.137000E-7	1.860579E-3
1.137500E-7	1.954807E-3
1.138000E-7	1.970226E-3
1.138500E-7	1.910263E-3
1.139000E-7	1.689255E-3
1.139500E-7	1.331187E-3
1.140000E-7	9.628409E-4
1.140500E-7	6.184796E-4
1.141000E-7	2.929640E-4
1.141500E-7	-8.566200E-6
1.142000E-7	-3.220891E-4
1.142500E-7	-6.561709E-4
1.143000E-7	-9.131569E-4
1.143500E-7	-1.007385E-3
1.144000E-7	-9.833997E-4
1.144500E-7	-8.617597E-4
1.145000E-7	-6.698768E-4
1.145500E-7	-4.848469E-4
1.146000E-7	-3.169494E-4
1.146500E-7	-1.130738E-4
1.147000E-7	8.223552E-5
1.147500E-7	1.970226E-4
1.148000E-7	1.833167E-4
1.148500E-7	8.223552E-5
1.149000E-7	-9.080172E-5
1.149500E-7	-2.552728E-4
1.150000E-7	-3.786260E-4
1.150500E-7	-4.677145E-4
1.151000E-7	-4.831337E-4
1.151500E-7	-4.660013E-4
1.152000E-7	-4.385894E-4
1.152500E-7	-3.477877E-4
1.153000E-7	-9.765468E-5
1.153500E-7	2.586992E-4
1.154000E-7	5.773619E-4
1.154500E-7	8.806053E-4
1.155000E-7	1.218114E-3
1.155500E-7	1.505938E-3
1.156000E-7	1.687541E-3
1.156500E-7	1.773203E-3
1.157000E-7	1.771490E-3
1.157500E-7	1.665269E-3
1.158000E-7	1.514504E-3
1.158500E-7	1.343180E-3
1.159000E-7	1.111893E-3
1.159500E-7	8.257817E-4
1.160000E-7	5.756486E-4
1.160500E-7	3.837657E-4
1.161000E-7	1.918829E-4
1.161500E-7	7.366932E-5
1.162000E-7	4.454424E-5
1.162500E-7	7.366932E-5
1.163000E-7	1.678975E-4
1.163500E-7	3.340818E-4
1.164000E-7	4.934131E-4
1.164500E-7	5.979207E-4
1.165000E-7	7.024284E-4
1.165500E-7	8.189287E-4
1.166000E-7	8.703259E-4
1.166500E-7	8.035095E-4
1.167000E-7	6.595974E-4
1.167500E-7	5.088323E-4
1.168000E-7	3.409348E-4
1.168500E-7	1.147871E-4
1.169000E-7	-7.880904E-5
1.169500E-7	-1.764637E-4
1.170000E-7	-2.775449E-4
1.170500E-7	-4.540086E-4
1.171000E-7	-5.859281E-4
1.171500E-7	-5.739354E-4
1.172000E-7	-4.762807E-4
1.172500E-7	-3.529274E-4
1.173000E-7	-1.696108E-4
1.173500E-7	5.825016E-5
1.174000E-7	2.586992E-4
1.174500E-7	4.385894E-4
1.175000E-7	5.876413E-4
1.175500E-7	7.041416E-4
1.176000E-7	7.435461E-4
1.176500E-7	6.921489E-4
1.177000E-7	5.893545E-4
1.177500E-7	4.540086E-4
1.178000E-7	2.415668E-4
1.178500E-7	-3.940452E-5
1.179000E-7	-2.929640E-4
1.179500E-7	-4.762807E-4
1.180000E-7	-6.047737E-4
1.180500E-7	-6.578841E-4
1.181000E-7	-5.773619E-4
1.181500E-7	-3.717731E-4
1.182000E-7	-1.678975E-4
1.182500E-7	2.569860E-5
1.183000E-7	2.895376E-4
1.183500E-7	6.150531E-4
1.184000E-7	9.131569E-4
1.184500E-7	1.122172E-3
1.185000E-7	1.216400E-3
1.185500E-7	1.236959E-3
1.186000E-7	1.226680E-3
1.186500E-7	1.135878E-3
1.187000E-7	9.114437E-4
1.187500E-7	6.321855E-4
1.188000E-7	3.666334E-4
1.188500E-7	5.825016E-5
1.189000E-7	-3.049567E-4
1.189500E-7	-6.184796E-4
1.190000E-7	-8.292081E-4
1.190500E-7	-9.902527E-4
1.191000E-7	-1.084481E-3
1.191500E-7	-1.074201E-3
1.192000E-7	-1.039937E-3
1.192500E-7	-1.024517E-3
1.193000E-7	-1.000532E-3
1.193500E-7	-9.748335E-4
1.194000E-7	-9.936792E-4
1.194500E-7	-1.014238E-3
1.195000E-7	-9.868262E-4
1.195500E-7	-9.405687E-4
1.196000E-7	-8.754656E-4
1.196500E-7	-7.949433E-4
1.197000E-7	-7.726712E-4
1.197500E-7	-7.812374E-4
1.198000E-7	-7.521123E-4
1.198500E-7	-7.144211E-4
1.199000E-7	-7.521123E-4
1.199500E-7	-8.600465E-4
1.200000E-7	-9.902527E-4
1.200500E-7	-1.084481E-3
1.201000E-7	-1.158150E-3
1.201500E-7	-1.218114E-3
1.202000E-7	-1.303776E-3
1.202500E-7	-1.387724E-3
1.203000E-7	-1.416849E-3
1.203500E-7	-1.394577E-3
1.204000E-7	-1.288356E-3
1.204500E-7	-1.135878E-3
1.205000E-7	-9.405687E-4
1.205500E-7	-6.870092E-4
1.206000E-7	-4.368762E-4
1.206500E-7	-2.878243E-4
1.207000E-7	-2.107285E-4
1.207500E-7	-7.709580E-5
1.208000E-7	6.510312E-5
1.208500E-7	8.908848E-5
1.209000E-7	1.027944E-5
1.209500E-7	-1.199268E-5
1.210000E-7	8.566200E-6
1.210500E-7	-5.311044E-5
1.211000E-7	-2.415668E-4
1.211500E-7	-4.660013E-4
1.212000E-7	-6.613106E-4
1.212500E-7	-8.566200E-4
1.213000E-7	-1.094760E-3
1.213500E-7	-1.307202E-3
1.214000E-7	-1.387724E-3
1.214500E-7	-1.396291E-3
1.215000E-7	-1.343180E-3
1.215500E-7	-1.187275E-3
1.216000E-7	-9.302893E-4
1.216500E-7	-6.544577E-4
1.217000E-7	-3.940452E-4
1.217500E-7	-1.284930E-4
1.218000E-7	1.216400E-4
1.218500E-7	3.357950E-4
1.219000E-7	5.054058E-4
1.219500E-7	6.082002E-4
1.220000E-7	5.876413E-4
1.220500E-7	4.797072E-4
1.221000E-7	3.220891E-4
1.221500E-7	1.370592E-4
1.222000E-7	-7.024284E-5
1.222500E-7	-3.015302E-4
1.223000E-7	-5.482368E-4
1.223500E-7	-7.932301E-4
1.224000E-7	-1.053643E-3
1.224500E-7	-1.408283E-3
1.225000E-7	-1.795475E-3
1.225500E-7	-2.073020E-3
1.226000E-7	-2.252911E-3
1.226500E-7	-2.436227E-3
1.227000E-7	-2.621257E-3
1.227500E-7	-2.756603E-3
1.228000E-7	-2.857684E-3
1.228500E-7	-2.861111E-3
1.229000E-7	-2.655522E-3
