Study Name	W_beamline_2018_02_01
Sample Name	3.7MeV_He_in_W
Run Name	run02
Operator	Cody
Date	2/1/2018
Time	10:34 AM
Sign	POS
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	375
dt	50.000001E-12
time stamp (ms)	2:15:44 PM
	
Time	Amplitude
8.210000E-8	4.265967E-4
8.215000E-8	6.784430E-4
8.220000E-8	9.114437E-4
8.225000E-8	1.122172E-3
8.230000E-8	1.257518E-3
8.235000E-8	1.300349E-3
8.240000E-8	1.343180E-3
8.245000E-8	1.440835E-3
8.250000E-8	1.480239E-3
8.255000E-8	1.384298E-3
8.260000E-8	1.219827E-3
8.265000E-8	1.021091E-3
8.270000E-8	7.623918E-4
8.275000E-8	4.420159E-4
8.280000E-8	1.627578E-4
8.285000E-8	-2.398536E-5
8.290000E-8	-1.593313E-4
8.295000E-8	-2.843978E-4
8.300000E-8	-3.118097E-4
8.305000E-8	-1.507651E-4
8.310000E-8	1.113606E-4
8.315000E-8	3.460745E-4
8.320000E-8	5.859281E-4
8.325000E-8	8.600465E-4
8.330000E-8	1.113606E-3
8.335000E-8	1.341467E-3
8.340000E-8	1.601879E-3
8.345000E-8	1.829740E-3
8.350000E-8	1.934248E-3
8.355000E-8	1.985645E-3
8.360000E-8	2.102145E-3
8.365000E-8	2.242631E-3
8.370000E-8	2.294028E-3
8.375000E-8	2.259763E-3
8.380000E-8	2.227212E-3
8.385000E-8	2.223785E-3
8.390000E-8	2.194660E-3
8.395000E-8	2.103859E-3
8.400000E-8	1.947954E-3
8.405000E-8	1.716666E-3
8.410000E-8	1.404857E-3
8.415000E-8	1.022804E-3
8.420000E-8	5.859281E-4
8.425000E-8	1.387724E-4
8.430000E-8	-2.775449E-4
8.435000E-8	-6.664503E-4
8.440000E-8	-9.902527E-4
8.445000E-8	-1.175283E-3
8.450000E-8	-1.240386E-3
8.455000E-8	-1.226680E-3
8.460000E-8	-1.072488E-3
8.465000E-8	-7.709580E-4
8.470000E-8	-4.454424E-4
8.475000E-8	-1.353460E-4
8.480000E-8	2.364271E-4
8.485000E-8	6.407517E-4
8.490000E-8	9.714071E-4
8.495000E-8	1.257518E-3
8.500000E-8	1.581320E-3
8.505000E-8	1.853726E-3
8.510000E-8	1.946241E-3
8.515000E-8	1.920542E-3
8.520000E-8	1.872571E-3
8.525000E-8	1.766350E-3
8.530000E-8	1.559048E-3
8.535000E-8	1.356886E-3
8.540000E-8	1.212974E-3
8.545000E-8	1.053643E-3
8.550000E-8	8.943113E-4
8.555000E-8	8.155022E-4
8.560000E-8	8.017963E-4
8.565000E-8	7.863771E-4
8.570000E-8	7.743845E-4
8.575000E-8	7.863771E-4
8.580000E-8	7.966566E-4
8.585000E-8	7.692447E-4
8.590000E-8	6.630239E-4
8.595000E-8	5.139720E-4
8.600000E-8	4.300232E-4
8.605000E-8	3.940452E-4
8.610000E-8	2.946773E-4
8.615000E-8	2.021623E-4
8.620000E-8	2.175815E-4
8.625000E-8	2.689787E-4
8.630000E-8	2.278609E-4
8.635000E-8	1.404857E-4
8.640000E-8	3.083832E-5
8.645000E-8	-1.267798E-4
8.650000E-8	-3.169494E-4
8.655000E-8	-4.711410E-4
8.660000E-8	-5.705089E-4
8.665000E-8	-6.030605E-4
8.670000E-8	-5.910678E-4
8.675000E-8	-5.122587E-4
8.680000E-8	-3.169494E-4
8.685000E-8	-2.912508E-5
8.690000E-8	3.255156E-4
8.695000E-8	7.812374E-4
8.700000E-8	1.283217E-3
8.705000E-8	1.690968E-3
8.710000E-8	1.977079E-3
8.715000E-8	2.192947E-3
8.720000E-8	2.307734E-3
8.725000E-8	2.276896E-3
8.730000E-8	2.156969E-3
8.735000E-8	2.030189E-3
8.740000E-8	1.901696E-3
8.745000E-8	1.711527E-3
8.750000E-8	1.416849E-3
8.755000E-8	1.098187E-3
8.760000E-8	8.514803E-4
8.765000E-8	6.715901E-4
8.770000E-8	5.054058E-4
8.775000E-8	3.700598E-4
8.780000E-8	2.929640E-4
8.785000E-8	2.501330E-4
8.790000E-8	2.021623E-4
8.795000E-8	1.079341E-4
8.800000E-8	5.139720E-6
8.805000E-8	-2.569860E-5
8.810000E-8	1.541916E-5
8.815000E-8	6.852960E-5
8.820000E-8	1.490519E-4
8.825000E-8	2.672654E-4
8.830000E-8	3.529274E-4
8.835000E-8	4.043246E-4
8.840000E-8	5.208249E-4
8.845000E-8	7.007151E-4
8.850000E-8	8.668994E-4
8.855000E-8	1.017665E-3
8.860000E-8	1.188989E-3
8.865000E-8	1.363739E-3
8.870000E-8	1.516217E-3
8.875000E-8	1.651563E-3
8.880000E-8	1.810895E-3
8.885000E-8	1.995925E-3
8.890000E-8	2.167249E-3
8.895000E-8	2.268330E-3
8.900000E-8	2.300881E-3
8.905000E-8	2.247771E-3
8.910000E-8	2.079873E-3
8.915000E-8	1.848586E-3
8.920000E-8	1.607019E-3
8.925000E-8	1.302062E-3
8.930000E-8	8.343479E-4
8.935000E-8	2.792581E-4
8.940000E-8	-2.586992E-4
8.945000E-8	-7.829507E-4
8.950000E-8	-1.288356E-3
8.955000E-8	-1.685828E-3
8.960000E-8	-1.932535E-3
8.965000E-8	-2.085013E-3
8.970000E-8	-2.138123E-3
8.975000E-8	-2.018197E-3
8.980000E-8	-1.740652E-3
8.985000E-8	-1.423702E-3
8.990000E-8	-1.134165E-3
8.995000E-8	-8.103625E-4
9.000000E-8	-4.248835E-4
9.005000E-8	-5.653692E-5
9.010000E-8	2.347139E-4
9.015000E-8	4.437291E-4
9.020000E-8	5.739354E-4
9.025000E-8	5.756486E-4
9.030000E-8	4.283100E-4
9.035000E-8	2.295742E-4
9.040000E-8	1.062209E-4
9.045000E-8	1.027944E-5
9.050000E-8	-1.696108E-4
9.055000E-8	-3.546407E-4
9.060000E-8	-3.923319E-4
9.065000E-8	-3.340818E-4
9.070000E-8	-2.826846E-4
9.075000E-8	-1.696108E-4
9.080000E-8	4.797072E-5
9.085000E-8	2.415668E-4
9.090000E-8	3.340818E-4
9.095000E-8	4.043246E-4
9.100000E-8	4.677145E-4
9.105000E-8	4.454424E-4
9.110000E-8	2.878243E-4
9.115000E-8	8.052228E-5
9.120000E-8	-9.594144E-5
9.125000E-8	-3.118097E-4
9.130000E-8	-6.253326E-4
9.135000E-8	-9.457085E-4
9.140000E-8	-1.154724E-3
9.145000E-8	-1.303776E-3
9.150000E-8	-1.488806E-3
9.155000E-8	-1.654990E-3
9.160000E-8	-1.728659E-3
9.165000E-8	-1.726946E-3
9.170000E-8	-1.660130E-3
9.175000E-8	-1.480239E-3
9.180000E-8	-1.173569E-3
9.185000E-8	-7.795242E-4
9.190000E-8	-3.255156E-4
9.195000E-8	1.696108E-4
9.200000E-8	6.595974E-4
9.205000E-8	1.115319E-3
9.210000E-8	1.543629E-3
9.215000E-8	1.925682E-3
9.220000E-8	2.184381E-3
9.225000E-8	2.295742E-3
9.230000E-8	2.266616E-3
9.235000E-8	2.095292E-3
9.240000E-8	1.781770E-3
9.245000E-8	1.362026E-3
9.250000E-8	8.463405E-4
9.255000E-8	2.621257E-4
9.260000E-8	-2.843978E-4
9.265000E-8	-6.938622E-4
9.270000E-8	-9.885395E-4
9.275000E-8	-1.204408E-3
9.280000E-8	-1.307202E-3
9.285000E-8	-1.245525E-3
9.290000E-8	-1.048503E-3
9.295000E-8	-7.469726E-4
9.300000E-8	-3.751995E-4
9.305000E-8	2.055888E-5
9.310000E-8	3.546407E-4
9.315000E-8	5.636559E-4
9.320000E-8	7.109946E-4
9.325000E-8	8.240684E-4
9.330000E-8	8.497670E-4
9.335000E-8	7.880904E-4
9.340000E-8	7.366932E-4
9.345000E-8	7.315535E-4
9.350000E-8	7.641050E-4
9.355000E-8	8.497670E-4
9.360000E-8	9.714071E-4
9.365000E-8	1.089621E-3
9.370000E-8	1.235246E-3
9.375000E-8	1.423702E-3
9.380000E-8	1.583034E-3
9.385000E-8	1.646424E-3
9.390000E-8	1.607019E-3
9.395000E-8	1.445975E-3
9.400000E-8	1.204408E-3
9.405000E-8	9.268628E-4
9.410000E-8	5.842148E-4
9.415000E-8	1.833167E-4
9.420000E-8	-1.456254E-4
9.425000E-8	-3.546407E-4
9.430000E-8	-5.191117E-4
9.435000E-8	-6.390385E-4
9.440000E-8	-6.458915E-4
9.445000E-8	-6.082002E-4
9.450000E-8	-6.424650E-4
9.455000E-8	-7.435461E-4
9.460000E-8	-8.463405E-4
9.465000E-8	-1.024517E-3
9.470000E-8	-1.338040E-3
9.475000E-8	-1.692681E-3
9.480000E-8	-2.011344E-3
9.485000E-8	-2.302594E-3
9.490000E-8	-2.535595E-3
9.495000E-8	-2.609264E-3
9.500000E-8	-2.489338E-3
9.505000E-8	-2.235778E-3
9.510000E-8	-1.894843E-3
9.515000E-8	-1.468247E-3
9.520000E-8	-9.508482E-4
9.525000E-8	-3.700598E-4
9.530000E-8	1.730372E-4
9.535000E-8	6.664503E-4
9.540000E-8	1.115319E-3
9.545000E-8	1.523070E-3
9.550000E-8	1.805755E-3
9.555000E-8	1.953094E-3
9.560000E-8	2.055888E-3
9.565000E-8	2.163822E-3
9.570000E-8	2.184381E-3
9.575000E-8	2.103859E-3
9.580000E-8	2.049035E-3
9.585000E-8	2.025050E-3
9.590000E-8	1.889704E-3
9.595000E-8	1.651563E-3
9.600000E-8	1.475100E-3
9.605000E-8	1.339754E-3
9.610000E-8	1.120459E-3
9.615000E-8	8.908848E-4
9.620000E-8	7.641050E-4
9.625000E-8	6.476047E-4
9.630000E-8	4.454424E-4
9.635000E-8	2.586992E-4
9.640000E-8	1.833167E-4
9.645000E-8	1.781770E-4
9.650000E-8	1.833167E-4
9.655000E-8	2.038756E-4
9.660000E-8	2.706919E-4
9.665000E-8	3.392215E-4
9.670000E-8	3.323686E-4
9.675000E-8	2.981038E-4
9.680000E-8	3.751995E-4
9.685000E-8	4.642880E-4
9.690000E-8	4.026114E-4
9.695000E-8	2.330006E-4
9.700000E-8	8.908848E-5
9.705000E-8	-5.139720E-5
9.710000E-8	-2.484198E-4
9.715000E-8	-4.437291E-4
9.720000E-8	-5.859281E-4
9.725000E-8	-6.698768E-4
9.730000E-8	-7.092813E-4
9.735000E-8	-7.127078E-4
9.740000E-8	-6.750165E-4
9.745000E-8	-5.568030E-4
9.750000E-8	-3.854790E-4
9.755000E-8	-2.415668E-4
9.760000E-8	-1.267798E-4
9.765000E-8	1.884564E-5
9.770000E-8	1.490519E-4
9.775000E-8	2.210080E-4
9.780000E-8	2.878243E-4
9.785000E-8	3.837657E-4
9.790000E-8	4.180305E-4
9.795000E-8	3.786260E-4
9.800000E-8	3.340818E-4
9.805000E-8	2.621257E-4
9.810000E-8	1.062209E-4
9.815000E-8	-5.311044E-5
9.820000E-8	-1.267798E-4
9.825000E-8	-1.850299E-4
9.830000E-8	-2.912508E-4
9.835000E-8	-3.769128E-4
9.840000E-8	-3.734863E-4
9.845000E-8	-3.289421E-4
9.850000E-8	-2.963905E-4
9.855000E-8	-2.621257E-4
9.860000E-8	-1.987358E-4
9.865000E-8	-1.336327E-4
9.870000E-8	-9.594144E-5
9.875000E-8	-4.625748E-5
9.880000E-8	4.111776E-5
9.885000E-8	6.681636E-5
9.890000E-8	-3.426480E-6
9.895000E-8	-8.908848E-5
9.900000E-8	-1.850299E-4
9.905000E-8	-3.409348E-4
9.910000E-8	-4.882734E-4
9.915000E-8	-4.591483E-4
9.920000E-8	-2.895376E-4
9.925000E-8	-1.062209E-4
9.930000E-8	3.426480E-5
9.935000E-8	1.644710E-4
9.940000E-8	3.118097E-4
9.945000E-8	4.488689E-4
9.950000E-8	5.208249E-4
9.955000E-8	5.568030E-4
9.960000E-8	6.270458E-4
9.965000E-8	6.990019E-4
9.970000E-8	6.835827E-4
9.975000E-8	6.133399E-4
9.980000E-8	5.893545E-4
9.985000E-8	5.859281E-4
9.990000E-8	5.825016E-4
9.995000E-8	6.424650E-4
1.000000E-7	7.606785E-4
1.000500E-7	8.497670E-4
1.001000E-7	8.908848E-4
1.001500E-7	9.371423E-4
1.002000E-7	9.765468E-4
1.002500E-7	9.782600E-4
1.003000E-7	9.559879E-4
1.003500E-7	8.994510E-4
1.004000E-7	8.480538E-4
1.004500E-7	8.668994E-4
1.005000E-7	9.457085E-4
1.005500E-7	9.936792E-4
1.006000E-7	1.027944E-3
1.006500E-7	1.091334E-3
1.007000E-7	1.103327E-3
1.007500E-7	1.010812E-3
1.008000E-7	8.994510E-4
1.008500E-7	8.240684E-4
1.009000E-7	7.332667E-4
1.009500E-7	6.184796E-4
1.010000E-7	5.156852E-4
1.010500E-7	3.734863E-4
1.011000E-7	1.678975E-4
1.011500E-7	6.852960E-6
1.012000E-7	-8.566200E-6
1.012500E-7	4.797072E-5
1.013000E-7	1.199268E-4
1.013500E-7	1.833167E-4
1.014000E-7	2.278609E-4
1.014500E-7	2.227212E-4
1.015000E-7	1.867432E-4
1.015500E-7	1.490519E-4
1.016000E-7	1.199268E-4
1.016500E-7	3.597804E-5
1.017000E-7	-1.421989E-4
1.017500E-7	-3.495010E-4
1.018000E-7	-4.797072E-4
1.018500E-7	-6.270458E-4
1.019000E-7	-8.531935E-4
1.019500E-7	-1.029657E-3
1.020000E-7	-1.070775E-3
1.020500E-7	-1.055356E-3
1.021000E-7	-1.046790E-3
1.021500E-7	-9.868262E-4
1.022000E-7	-8.686127E-4
1.022500E-7	-7.675315E-4
1.023000E-7	-7.109946E-4
1.023500E-7	-6.698768E-4
1.024000E-7	-6.270458E-4
1.024500E-7	-5.842148E-4
1.025000E-7	-5.396706E-4
1.025500E-7	-4.951263E-4
1.026000E-7	-4.180305E-4
1.026500E-7	-3.083832E-4
1.027000E-7	-1.850299E-4
1.027500E-7	-5.482368E-5
1.028000E-7	1.199268E-4
1.028500E-7	3.426480E-4
1.029000E-7	5.413838E-4
1.029500E-7	6.887225E-4
1.030000E-7	8.155022E-4
1.030500E-7	9.234363E-4
1.031000E-7	9.422820E-4
1.031500E-7	8.172155E-4
1.032000E-7	5.859281E-4
1.032500E-7	2.861111E-4
1.033000E-7	-1.010812E-4
1.033500E-7	-5.533765E-4
1.034000E-7	-9.748335E-4
1.034500E-7	-1.312342E-3
1.035000E-7	-1.577894E-3
1.035500E-7	-1.721806E-3
1.036000E-7	-1.699534E-3
1.036500E-7	-1.555622E-3
1.037000E-7	-1.384298E-3
1.037500E-7	-1.175283E-3
1.038000E-7	-8.737524E-4
1.038500E-7	-5.670824E-4
1.039000E-7	-4.026114E-4
1.039500E-7	-3.769128E-4
1.040000E-7	-3.495010E-4
1.040500E-7	-2.963905E-4
1.041000E-7	-2.963905E-4
1.041500E-7	-3.272288E-4
1.042000E-7	-3.118097E-4
1.042500E-7	-2.741184E-4
1.043000E-7	-2.929640E-4
1.043500E-7	-3.871922E-4
1.044000E-7	-4.865601E-4
1.044500E-7	-5.396706E-4
1.045000E-7	-5.550897E-4
1.045500E-7	-5.722221E-4
1.046000E-7	-5.927810E-4
1.046500E-7	-5.790751E-4
1.047000E-7	-4.968396E-4
1.047500E-7	-3.820525E-4
1.048000E-7	-2.981038E-4
1.048500E-7	-2.347139E-4
1.049000E-7	-1.439122E-4
1.049500E-7	-6.852960E-6
1.050000E-7	1.798902E-4
1.050500E-7	3.871922E-4
1.051000E-7	5.550897E-4
1.051500E-7	6.938622E-4
1.052000E-7	8.686127E-4
1.052500E-7	1.043363E-3
1.053000E-7	1.110179E-3
1.053500E-7	1.053643E-3
1.054000E-7	1.027944E-3
1.054500E-7	1.113606E-3
1.055000E-7	1.209547E-3
1.055500E-7	1.242099E-3
1.056000E-7	1.240386E-3
1.056500E-7	1.219827E-3
1.057000E-7	1.111893E-3
1.057500E-7	9.439952E-4
1.058000E-7	8.155022E-4
1.058500E-7	7.007151E-4
1.059000E-7	4.934131E-4
1.059500E-7	2.621257E-4
1.060000E-7	1.370592E-4
1.060500E-7	7.880904E-5
1.061000E-7	3.255156E-5
1.061500E-7	6.852960E-5
1.062000E-7	2.295742E-4
1.062500E-7	4.180305E-4
1.063000E-7	5.807883E-4
1.063500E-7	7.812374E-4
1.064000E-7	9.902527E-4
1.064500E-7	1.106753E-3
1.065000E-7	1.110179E-3
1.065500E-7	1.070775E-3
1.066000E-7	1.009098E-3
1.066500E-7	8.754656E-4
1.067000E-7	6.424650E-4
1.067500E-7	3.940452E-4
1.068000E-7	2.295742E-4
1.068500E-7	1.216400E-4
1.069000E-7	2.055888E-5
1.069500E-7	-8.566200E-6
1.070000E-7	1.010812E-4
1.070500E-7	2.895376E-4
1.071000E-7	4.779939E-4
1.071500E-7	7.041416E-4
1.072000E-7	1.027944E-3
1.072500E-7	1.380871E-3
1.073000E-7	1.653277E-3
1.073500E-7	1.843446E-3
1.074000E-7	2.014770E-3
1.074500E-7	2.160396E-3
1.075000E-7	2.235778E-3
1.075500E-7	2.234065E-3
1.076000E-7	2.204940E-3
1.076500E-7	2.175815E-3
1.077000E-7	2.156969E-3
1.077500E-7	2.150116E-3
1.078000E-7	2.136410E-3
1.078500E-7	2.085013E-3
1.079000E-7	1.961660E-3
1.079500E-7	1.764637E-3
1.080000E-7	1.526497E-3
1.080500E-7	1.269511E-3
1.081000E-7	9.611276E-4
1.081500E-7	5.636559E-4
1.082000E-7	1.062209E-4
1.082500E-7	-3.409348E-4
1.083000E-7	-7.572521E-4
1.083500E-7	-1.120459E-3
1.084000E-7	-1.396291E-3
1.084500E-7	-1.576181E-3
1.085000E-7	-1.689255E-3
1.085500E-7	-1.725233E-3
1.086000E-7	-1.642997E-3
1.086500E-7	-1.464820E-3
1.087000E-7	-1.264371E-3
1.087500E-7	-1.021091E-3
1.088000E-7	-6.767298E-4
1.088500E-7	-3.118097E-4
1.089000E-7	-4.283100E-5
1.089500E-7	1.559048E-4
1.090000E-7	3.649201E-4
1.090500E-7	5.396706E-4
1.091000E-7	6.013472E-4
1.091500E-7	5.996340E-4
1.092000E-7	6.167664E-4
1.092500E-7	6.116267E-4
1.093000E-7	5.413838E-4
1.093500E-7	4.711410E-4
1.094000E-7	4.934131E-4
1.094500E-7	5.636559E-4
1.095000E-7	5.722221E-4
1.095500E-7	5.311044E-4
1.096000E-7	5.173985E-4
1.096500E-7	5.036925E-4
1.097000E-7	4.060379E-4
1.097500E-7	2.689787E-4
1.098000E-7	1.559048E-4
1.098500E-7	5.825016E-5
1.099000E-7	-8.566200E-5
1.099500E-7	-2.381404E-4
1.100000E-7	-3.118097E-4
1.100500E-7	-3.169494E-4
1.101000E-7	-3.289421E-4
1.101500E-7	-3.357950E-4
1.102000E-7	-2.432801E-4
1.102500E-7	-7.024284E-5
1.103000E-7	7.195608E-5
1.103500E-7	1.935961E-4
1.104000E-7	3.837657E-4
1.104500E-7	6.099134E-4
1.105000E-7	7.778109E-4
1.105500E-7	8.960245E-4
1.106000E-7	9.868262E-4
1.106500E-7	9.971057E-4
1.107000E-7	9.063039E-4
1.107500E-7	8.035095E-4
1.108000E-7	7.418329E-4
1.108500E-7	6.818695E-4
1.109000E-7	5.944943E-4
1.109500E-7	5.156852E-4
1.110000E-7	4.454424E-4
1.110500E-7	3.409348E-4
1.111000E-7	2.073020E-4
1.111500E-7	8.223552E-5
1.112000E-7	1.713240E-6
1.112500E-7	-2.569860E-5
1.113000E-7	-1.370592E-5
1.113500E-7	5.482368E-5
1.114000E-7	1.456254E-4
1.114500E-7	2.021623E-4
1.115000E-7	2.124418E-4
1.115500E-7	2.501330E-4
1.116000E-7	3.409348E-4
1.116500E-7	4.111776E-4
1.117000E-7	4.077511E-4
1.117500E-7	3.751995E-4
1.118000E-7	3.854790E-4
1.118500E-7	4.420159E-4
1.119000E-7	5.071190E-4
1.119500E-7	5.670824E-4
1.120000E-7	7.195608E-4
1.120500E-7	9.988189E-4
1.121000E-7	1.298636E-3
1.121500E-7	1.574468E-3
1.122000E-7	1.852012E-3
1.122500E-7	2.050748E-3
1.123000E-7	2.100432E-3
1.123500E-7	2.074734E-3
1.124000E-7	2.050748E-3
1.124500E-7	1.965086E-3
1.125000E-7	1.786909E-3
1.125500E-7	1.547056E-3
1.126000E-7	1.278077E-3
1.126500E-7	1.000532E-3
1.127000E-7	7.366932E-4
1.127500E-7	5.448103E-4
1.128000E-7	4.728542E-4
1.128500E-7	5.139720E-4
1.129000E-7	6.116267E-4
1.129500E-7	7.692447E-4
1.130000E-7	1.007385E-3
1.130500E-7	1.235246E-3
1.131000E-7	1.363739E-3
1.131500E-7	1.456254E-3
1.132000E-7	1.577894E-3
1.132500E-7	1.641284E-3
1.133000E-7	1.545342E-3
1.133500E-7	1.348320E-3
1.134000E-7	1.141018E-3
1.134500E-7	9.268628E-4
1.135000E-7	6.647371E-4
1.135500E-7	3.683466E-4
1.136000E-7	4.625748E-5
1.136500E-7	-2.878243E-4
1.137000E-7	-6.287591E-4
1.137500E-7	-9.097304E-4
1.138000E-7	-1.082768E-3
1.138500E-7	-1.161577E-3
1.139000E-7	-1.171856E-3
1.139500E-7	-1.086194E-3
1.140000E-7	-8.394876E-4
1.140500E-7	-5.088323E-4
1.141000E-7	-2.158682E-4
1.141500E-7	6.338988E-5
1.142000E-7	4.111776E-4
1.142500E-7	7.641050E-4
1.143000E-7	1.031370E-3
1.143500E-7	1.267798E-3
1.144000E-7	1.495658E-3
1.144500E-7	1.577894E-3
1.145000E-7	1.493945E-3
1.145500E-7	1.406570E-3
1.146000E-7	1.350033E-3
1.146500E-7	1.190702E-3
1.147000E-7	9.439952E-4
1.147500E-7	7.641050E-4
1.148000E-7	6.784430E-4
1.148500E-7	5.670824E-4
1.149000E-7	4.077511E-4
1.149500E-7	2.998170E-4
1.150000E-7	2.998170E-4
1.150500E-7	3.169494E-4
1.151000E-7	2.912508E-4
1.151500E-7	2.792581E-4
1.152000E-7	3.032435E-4
1.152500E-7	2.929640E-4
1.153000E-7	2.278609E-4
1.153500E-7	1.918829E-4
1.154000E-7	2.312874E-4
1.154500E-7	3.066700E-4
1.155000E-7	3.734863E-4
1.155500E-7	4.265967E-4
1.156000E-7	4.899866E-4
1.156500E-7	5.550897E-4
1.157000E-7	5.619427E-4
1.157500E-7	5.173985E-4
1.158000E-7	5.054058E-4
1.158500E-7	4.968396E-4
1.159000E-7	3.991849E-4
1.159500E-7	2.518463E-4
1.160000E-7	1.541916E-4
1.160500E-7	3.083832E-5
1.161000E-7	-1.798902E-4
1.161500E-7	-3.495010E-4
1.162000E-7	-3.769128E-4
1.162500E-7	-3.272288E-4
1.163000E-7	-2.175815E-4
1.163500E-7	-3.769128E-5
1.164000E-7	2.073020E-4
1.164500E-7	5.019793E-4
1.165000E-7	8.103625E-4
1.165500E-7	1.082768E-3
1.166000E-7	1.326048E-3
1.166500E-7	1.531637E-3
1.167000E-7	1.642997E-3
1.167500E-7	1.634431E-3
1.168000E-7	1.583034E-3
1.168500E-7	1.468247E-3
1.169000E-7	1.255805E-3
1.169500E-7	9.833997E-4
1.170000E-7	6.870092E-4
1.170500E-7	4.111776E-4
1.171000E-7	2.244344E-4
1.171500E-7	1.353460E-4
1.172000E-7	9.422820E-5
1.172500E-7	1.113606E-4
1.173000E-7	1.730372E-4
1.173500E-7	2.501330E-4
1.174000E-7	3.889055E-4
1.174500E-7	5.602295E-4
1.175000E-7	6.013472E-4
1.175500E-7	4.831337E-4
1.176000E-7	3.495010E-4
1.176500E-7	2.210080E-4
1.177000E-7	8.566200E-6
1.177500E-7	-2.843978E-4
1.178000E-7	-5.465235E-4
1.178500E-7	-7.966566E-4
1.179000E-7	-1.075915E-3
1.179500E-7	-1.319195E-3
1.180000E-7	-1.372305E-3
1.180500E-7	-1.240386E-3
1.181000E-7	-1.034797E-3
1.181500E-7	-7.606785E-4
1.182000E-7	-3.597804E-4
1.182500E-7	8.394876E-5
1.183000E-7	3.889055E-4
1.183500E-7	5.139720E-4
1.184000E-7	5.722221E-4
1.184500E-7	6.116267E-4
1.185000E-7	5.893545E-4
1.185500E-7	4.882734E-4
1.186000E-7	3.666334E-4
1.186500E-7	2.295742E-4
1.187000E-7	5.139720E-5
1.187500E-7	-1.473386E-4
1.188000E-7	-3.049567E-4
1.188500E-7	-3.700598E-4
1.189000E-7	-3.032435E-4
1.189500E-7	-1.404857E-4
1.190000E-7	3.769128E-5
1.190500E-7	1.970226E-4
1.191000E-7	3.340818E-4
1.191500E-7	3.460745E-4
1.192000E-7	1.798902E-4
1.192500E-7	-6.510312E-5
1.193000E-7	-3.409348E-4
1.193500E-7	-6.818695E-4
1.194000E-7	-9.988189E-4
1.194500E-7	-1.209547E-3
1.195000E-7	-1.375732E-3
1.195500E-7	-1.457967E-3
1.196000E-7	-1.332901E-3
1.196500E-7	-1.070775E-3
1.197000E-7	-7.880904E-4
1.197500E-7	-3.940452E-4
1.198000E-7	1.010812E-4
1.198500E-7	5.002661E-4
1.199000E-7	7.606785E-4
1.199500E-7	9.885395E-4
1.200000E-7	1.134165E-3
1.200500E-7	1.111893E-3
1.201000E-7	9.765468E-4
1.201500E-7	7.469726E-4
1.202000E-7	4.163173E-4
1.202500E-7	8.052228E-5
1.203000E-7	-1.661843E-4
1.203500E-7	-3.546407E-4
1.204000E-7	-4.711410E-4
1.204500E-7	-4.831337E-4
1.205000E-7	-4.351629E-4
1.205500E-7	-3.717731E-4
1.206000E-7	-3.135229E-4
1.206500E-7	-3.066700E-4
1.207000E-7	-3.751995E-4
1.207500E-7	-4.368762E-4
1.208000E-7	-4.642880E-4
1.208500E-7	-5.054058E-4
1.209000E-7	-5.550897E-4
1.209500E-7	-5.448103E-4
1.210000E-7	-4.660013E-4
1.210500E-7	-3.460745E-4
1.211000E-7	-2.073020E-4
1.211500E-7	-1.062209E-4
1.212000E-7	-8.394876E-5
1.212500E-7	-1.541916E-4
1.213000E-7	-3.289421E-4
1.213500E-7	-5.756486E-4
1.214000E-7	-7.589653E-4
1.214500E-7	-8.480538E-4
1.215000E-7	-9.594144E-4
1.215500E-7	-1.106753E-3
1.216000E-7	-1.123885E-3
1.216500E-7	-9.902527E-4
1.217000E-7	-8.017963E-4
1.217500E-7	-5.636559E-4
1.218000E-7	-1.918829E-4
1.218500E-7	2.638390E-4
1.219000E-7	7.041416E-4
1.219500E-7	1.115319E-3
1.220000E-7	1.476813E-3
1.220500E-7	1.732086E-3
1.221000E-7	1.903410E-3
1.221500E-7	2.042182E-3
1.222000E-7	2.124418E-3
1.222500E-7	2.102145E-3
1.223000E-7	1.971939E-3
1.223500E-7	1.737225E-3
1.224000E-7	1.389438E-3
1.224500E-7	1.003959E-3
1.225000E-7	6.270458E-4
1.225500E-7	2.227212E-4
1.226000E-7	-1.421989E-4
1.226500E-7	-3.906187E-4
1.227000E-7	-5.276779E-4
1.227500E-7	-5.602295E-4
1.228000E-7	-4.488689E-4
1.228500E-7	-2.569860E-4
1.229000E-7	-5.653692E-5
1.229500E-7	2.055888E-4
1.230000E-7	5.413838E-4
1.230500E-7	8.189287E-4
1.231000E-7	1.002245E-3
1.231500E-7	1.180422E-3
1.232000E-7	1.317482E-3
1.232500E-7	1.257518E-3
1.233000E-7	9.885395E-4
1.233500E-7	6.476047E-4
1.234000E-7	3.289421E-4
1.234500E-7	6.852960E-5
1.235000E-7	-1.027944E-4
1.235500E-7	-1.678975E-4
1.236000E-7	-1.267798E-4
1.236500E-7	-1.713240E-6
1.237000E-7	1.593313E-4
1.237500E-7	3.546407E-4
1.238000E-7	6.082002E-4
1.238500E-7	8.788921E-4
1.239000E-7	1.067348E-3
1.239500E-7	1.139305E-3
1.240000E-7	1.130738E-3
1.240500E-7	1.069062E-3
1.241000E-7	9.594144E-4
1.241500E-7	8.360611E-4
1.242000E-7	7.315535E-4
1.242500E-7	6.287591E-4
1.243000E-7	5.482368E-4
1.243500E-7	5.413838E-4
