Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:50 AM
Sign	FIX
Grating Spacing	05.20um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:52:51 AM
	
Time	Amplitude
1.330000E-8	1.790344E-1
1.335000E-8	1.829144E-1
1.340000E-8	1.875480E-1
1.345000E-8	1.924301E-1
1.350000E-8	1.972693E-1
1.355000E-8	2.019201E-1
1.360000E-8	2.061170E-1
1.365000E-8	2.097314E-1
1.370000E-8	2.128062E-1
1.375000E-8	2.153158E-1
1.380000E-8	2.173029E-1
1.385000E-8	2.189131E-1
1.390000E-8	2.201464E-1
1.395000E-8	2.209944E-1
1.400000E-8	2.215854E-1
1.405000E-8	2.219365E-1
1.410000E-8	2.218252E-1
1.415000E-8	2.211229E-1
1.420000E-8	2.198809E-1
1.425000E-8	2.180480E-1
1.430000E-8	2.155727E-1
1.435000E-8	2.124379E-1
1.440000E-8	2.086865E-1
1.445000E-8	2.044554E-1
1.450000E-8	1.999502E-1
1.455000E-8	1.952651E-1
1.460000E-8	1.905715E-1
1.465000E-8	1.861434E-1
1.470000E-8	1.821178E-1
1.475000E-8	1.785205E-1
1.480000E-8	1.755827E-1
1.485000E-8	1.735271E-1
1.490000E-8	1.723023E-1
1.495000E-8	1.718141E-1
1.500000E-8	1.721738E-1
1.505000E-8	1.733472E-1
1.510000E-8	1.750859E-1
1.515000E-8	1.773899E-1
1.520000E-8	1.802935E-1
1.525000E-8	1.835996E-1
1.530000E-8	1.870769E-1
1.535000E-8	1.907685E-1
1.540000E-8	1.946313E-1
1.545000E-8	1.984085E-1
1.550000E-8	2.018516E-1
1.555000E-8	2.049521E-1
1.560000E-8	2.076330E-1
1.565000E-8	2.097485E-1
1.570000E-8	2.111361E-1
1.575000E-8	2.118213E-1
1.580000E-8	2.118470E-1
1.585000E-8	2.110333E-1
1.590000E-8	2.093031E-1
1.595000E-8	2.068279E-1
1.600000E-8	2.037530E-1
1.605000E-8	2.000615E-1
1.610000E-8	1.958304E-1
1.615000E-8	1.912738E-1
1.620000E-8	1.866230E-1
1.625000E-8	1.819379E-1
1.630000E-8	1.772957E-1
1.635000E-8	1.728076E-1
1.640000E-8	1.686793E-1
1.645000E-8	1.650563E-1
1.650000E-8	1.619472E-1
1.655000E-8	1.594120E-1
1.660000E-8	1.576047E-1
1.665000E-8	1.564999E-1
1.670000E-8	1.560202E-1
1.675000E-8	1.562258E-1
1.680000E-8	1.570737E-1
1.685000E-8	1.584869E-1
1.690000E-8	1.604740E-1
1.695000E-8	1.629664E-1
1.700000E-8	1.658186E-1
1.705000E-8	1.689705E-1
1.710000E-8	1.723794E-1
1.715000E-8	1.758825E-1
1.720000E-8	1.793513E-1
1.725000E-8	1.827088E-1
1.730000E-8	1.858093E-1
1.735000E-8	1.885330E-1
1.740000E-8	1.908027E-1
1.745000E-8	1.924044E-1
1.750000E-8	1.931752E-1
1.755000E-8	1.932009E-1
1.760000E-8	1.925500E-1
1.765000E-8	1.911025E-1
1.770000E-8	1.888328E-1
1.775000E-8	1.859207E-1
1.780000E-8	1.825289E-1
1.785000E-8	1.786918E-1
1.790000E-8	1.744864E-1
1.795000E-8	1.701011E-1
1.800000E-8	1.657586E-1
1.805000E-8	1.615618E-1
1.810000E-8	1.575105E-1
1.815000E-8	1.537762E-1
1.820000E-8	1.505814E-1
1.825000E-8	1.479177E-1
1.830000E-8	1.457079E-1
1.835000E-8	1.440892E-1
1.840000E-8	1.431813E-1
1.845000E-8	1.428901E-1
1.850000E-8	1.432155E-1
1.855000E-8	1.442262E-1
1.860000E-8	1.457936E-1
1.865000E-8	1.477721E-1
1.870000E-8	1.501874E-1
1.875000E-8	1.530396E-1
1.880000E-8	1.561573E-1
1.885000E-8	1.594120E-1
1.890000E-8	1.627438E-1
1.895000E-8	1.659471E-1
1.900000E-8	1.688934E-1
1.905000E-8	1.715571E-1
1.910000E-8	1.737669E-1
1.915000E-8	1.753943E-1
1.920000E-8	1.764735E-1
1.925000E-8	1.769617E-1
1.930000E-8	1.767818E-1
1.935000E-8	1.758996E-1
1.940000E-8	1.743408E-1
1.945000E-8	1.721396E-1
1.950000E-8	1.694587E-1
1.955000E-8	1.663582E-1
